gvkey,primary_permno
133844,88213
133866,88165
133867,88169
133868,88173
133869,88174
133870,87844
133871,88195
133885,88159
133886,88178
133888,88193
133905,88181
133944,90354
133945,90083
133949,88370
133964,87762
133985,88153
133987,88187
133988,88188
134004,88168
134025,88247
134026,88246
134031,88180
134044,88196
134104,88570
134144,88338
134164,88478
134267,88191
134305,92181
134308,88271
134384,88646
134447,88157
134451,88186
134452,88198
134453,88201
134685,88190
134744,88566
134764,88470
134804,88624
134845,89001
134869,88966
134870,88176
134932,88182
134938,88272
134944,88337
134964,88565
134984,88333
135004,88255
135024,88265
135044,88260
135165,88263
135247,88256
135425,91171
135484,23887
135669,88270
135686,88253
135705,88251
135708,88254
135784,90970
135788,89572
135805,88575
135824,88579
135844,88534
135864,88551
135865,88430
135914,88364
135945,88248
135965,88264
135966,88262
135969,88237
135986,88249
135990,90071
136009,88235
136186,88351
136264,88342
136265,88343
136267,88383
136306,86270
136307,88355
136645,88288
136646,90028
136648,88319
136684,14009
136725,88352
136804,88331
136809,88316
136824,88324
136825,91266
136828,88371
136844,13198
136847,88366
136864,90560
136884,88335
137024,91040
137064,88323
137066,88282
137067,88347
137069,88380
137090,89833
137110,88330
137130,88321
137131,88281
137137,88308
137230,88307
137232,88313
137252,88329
137292,88377
137310,88360
137351,88280
137357,88345
137370,89320
137371,93190
137373,88332
137374,88328
137377,88340
137378,89697
137394,88385
137410,88320
137432,88287
137433,88309
137434,88359
137435,88362
137436,88378
137441,21344
137470,88369
137531,88433
137534,88465
137572,88472
137573,88439
137576,88450
137600,88422
137602,88417
137609,16939
137611,19675
137612,88411
137641,88457
137642,88462
137662,88448
137667,88469
137668,88474
137704,88458
137722,88471
137801,88418
137803,88432
137861,88419
137864,88431
137874,88466
137881,88440
137883,88476
137943,88485
137944,88442
137960,88414
138000,88425
138002,88588
138003,88443
138004,88447
138005,88454
138121,88420
138122,88421
138123,88434
138124,89331
138126,88451
138127,88456
138128,88557
138129,88463
138131,88477
138181,88415
138201,88423
138202,88512
138203,88441
138205,88446
138210,88573
138309,88444
138321,88510
138341,88511
138342,88520
138343,88527
138345,88569
138346,88580
138347,88585
138402,88550
138404,88578
138441,88524
138464,88515
138465,88530
138466,88532
138467,88542
138469,88562
138470,88563
138481,88500
138483,88504
138485,88513
138486,88523
138487,88529
138489,90317
138490,88514
138501,88526
138521,88546
138601,88497
138602,88501
138603,88508
138605,88522
138607,88543
138608,88545
138609,88544
138610,88556
138611,88553
138612,88577
138613,88574
138621,88559
138641,88498
138662,88535
138663,88561
138681,88558
138701,88618
138703,88521
138705,88540
138706,88552
138707,88564
138741,88499
138743,89617
138744,88538
138746,88571
138747,88572
138781,88507
138843,88539
138861,88495
138901,88554
138904,88582
138921,88503
138924,88536
138925,88486
138943,88583
138961,90973
138981,88547
139025,89395
139062,89847
139201,71862
139225,90502
139244,88567
139342,88629
139381,90693
139401,88252
139526,91411
139662,88587
139665,48506
139705,14932
139721,88652
139749,88654
139803,88641
139804,88648
139922,88623
139985,88622
140023,89169
140024,88627
140027,88634
140030,88739
140033,91071
140042,88620
140043,90635
140044,88626
140045,88593
140049,88651
140050,90370
140061,88617
140062,88628
140063,89366
140065,88632
140067,88731
140071,88642
140073,88615
140081,88616
140169,91563
140172,20462
140194,91069
140206,88666
140228,92734
140363,90606
140421,88717
140441,88721
140443,88730
140445,88733
140447,88670
140528,88679
140529,88746
140541,88661
140565,91360
140568,13453
140569,88748
140621,93404
140672,88740
140676,88675
140679,88743
140722,88741
140736,88727
140756,88660
140757,90674
140759,88750
140760,88668
140761,92752
140796,88718
140797,88726
140798,88734
140800,88682
140821,88671
140837,88732
140897,88868
140900,89177
140902,89685
140904,88799
140905,88817
140908,88725
140910,88729
140938,89576
140977,88992
140979,89925
140982,93083
140983,88792
140988,14521
141001,88814
141007,88809
141037,88801
141044,88813
141057,88804
141076,88802
141097,88785
141098,88793
141099,24068
141138,88819
141158,88788
141178,88807
141196,90212
141197,88790
141198,88791
141203,88803
141236,88786
141239,88826
141240,93007
141241,88830
141243,88825
141276,90428
141277,88863
141278,89029
141321,88821
141339,91527
141359,88841
141362,88855
141363,88960
141376,88856
141381,88952
141382,88972
141384,88860
141389,90478
141390,89375
141397,88831
141400,26382
141459,88837
141460,88949
141462,89018
141467,90198
141468,88835
141469,88839
141496,90029
141497,88828
141577,88886
141636,88502
141641,90757
141720,84400
141845,88917
141846,90177
141847,89174
141859,91840
141887,19494
141913,88873
141957,88948
141982,88906
141983,88910
142003,89483
142023,88858
142045,92503
142064,88880
142069,88877
142088,88908
142092,88878
142093,88881
142096,90642
142106,88915
142130,88876
142131,88879
142156,90060
142230,88901
142248,88885
142251,88892
142260,88897
142336,92525
142337,92601
142339,88945
142380,89032
142382,88922
142390,88913
142391,93187
142445,88899
142459,89035
142460,88991
142462,89008
142463,88977
142465,88973
142540,88888
142546,88895
142568,92228
142606,92131
142643,88938
142644,88943
142748,89497
142753,88950
142811,89004
142812,90238
142814,89290
142909,88925
142934,88929
142935,88930
142936,88931
142937,88932
142938,88933
142939,88934
142945,89727
142953,89006
142955,88983
142956,89110
143073,89007
143153,88970
143240,88964
143277,89023
143283,90696
143285,89978
143318,88954
143356,89258
143357,89071
143403,13185
143421,89046
143441,85068
143443,88978
143444,88981
143461,88919
143463,88974
143526,88994
143527,88980
143605,89040
143629,88996
143630,88997
143631,88998
143640,88989
143664,90270
143668,89208
143689,90208
143710,88987
143754,88982
143770,14660
143807,88986
143869,89039
143870,89108
143892,91382
143909,90430
143910,89642
143912,89031
143974,89002
143990,89205
143997,90663
144009,89017
144010,89030
144018,90937
144066,89014
144076,89005
144097,87529
144115,89025
144119,89003
144122,17151
144135,89271
144137,89028
144139,90176
144183,92536
144217,89009
144218,89011
144219,89012
144235,89756
144356,93435
144375,89367
144382,92222
144383,92990
144396,89167
144398,91180
144435,89138
144436,89036
144437,89044
144496,88239
144519,89247
144520,89215
144535,89056
144559,89070
144567,90216
144620,89049
144621,89050
144622,89051
144623,89052
144624,89053
144640,89327
144645,89267
144727,89102
144795,89104
144809,90980
144821,89132
144887,89277
144988,89126
144989,89127
144990,89689
144998,90175
145003,89300
145024,89103
145041,89413
145042,89203
145043,89170
145046,89179
145049,89301
145080,90223
145109,89751
145160,89859
145161,89276
145171,89145
145186,89347
145227,89368
145228,89313
145308,89244
145313,91903
145367,89204
145388,89147
145407,93302
145410,89158
145411,89159
145412,89160
145413,89161
145414,89162
145415,89163
145416,89312
145431,89374
145451,89185
145471,89311
145512,89265
145513,89275
145552,89269
145580,89176
145636,89168
145658,90990
145701,89195
145702,89260
145729,89194
145766,89182
145767,89183
145768,89184
145809,89172
145812,14379
145817,89967
145854,89243
145911,89224
145933,89239
145935,90372
145956,90629
145977,89217
145979,90643
146017,89216
146036,89227
146037,90938
146071,89225
146081,89240
146082,89241
146083,89242
146111,89273
146114,89210
146117,89391
146119,89218
146137,90204
146140,93251
146156,89230
146171,89307
146217,89221
146271,89250
146352,89246
146354,89263
146432,89249
146500,89252
146538,89257
146564,90658
146607,89262
146613,89302
146616,90125
146617,89326
146648,90081
146659,91379
146714,89288
146734,16396
146735,89797
146738,89986
146778,89322
146885,89281
146886,89282
146887,89283
147101,89761
147175,17279
147183,12840
147200,90546
147201,89352
147202,89305
147204,89297
147208,89304
147220,89308
147242,89397
147262,89370
147302,89422
147303,89548
147305,89353
147306,89420
147307,89321
147310,24256
147312,91015
147337,89388
147340,92174
147349,12496
147391,91165
147398,89349
147432,89298
147449,89350
147451,90898
147452,89383
147453,89919
147458,89295
147579,89393
147599,89328
147637,89442
147638,89409
147639,90192
147644,89390
147657,89332
147658,89431
147660,89410
147661,89399
147708,89447
147750,90778
147792,89424
147811,89472
147817,91843
147831,89336
147832,89337
147833,89338
147834,89339
147835,89340
147836,89342
147837,89344
147841,89348
147849,89387
147854,89343
147868,89394
147885,89389
147894,89979
147898,13759
147908,93311
147988,91975
147990,89417
148009,89355
148069,89414
148109,89531
148130,90339
148133,89556
148149,89448
148169,90280
148170,92213
148217,12501
148219,89445
148221,93247
148223,91665
148224,90024
148234,91375
148239,93016
148249,89567
148281,91116
148313,89920
148349,91152
148350,91727
148356,12879
148389,89351
148390,89753
148391,89449
148394,92949
148396,14610
148410,89471
148414,89558
148430,89358
148431,89359
148432,89361
148433,89362
148434,89363
148435,89364
148436,89365
148440,89372
148469,89575
148470,89453
148475,89532
148476,89932
148509,90124
148531,89407
148552,92686
148631,12663
148650,89577
148652,89418
148769,89939
148770,89408
148772,91269
148870,89426
148871,89401
148930,90033
148932,89557
148937,90324
148950,89406
149010,89451
149065,90397
149070,89626
149082,89443
149089,89806
149092,89569
149177,89916
149257,89434
149258,89429
149263,89435
149264,89436
149265,89437
149266,89438
149268,89636
149299,89415
149318,89533
149337,90601
149360,15644
149379,93069
149437,89802
149477,89452
149538,91049
149578,90974
149618,89482
149620,89458
149621,89522
149659,89466
149683,90313
149697,89459
149698,89460
149699,89461
149701,89474
149721,89941
149738,93150
149906,14599
150024,89684
150044,89496
150049,90656
150138,91150
150139,89540
150158,89492
150179,89484
150180,89937
150201,89570
150221,13324
150222,89742
150240,89488
150241,89489
150242,89490
150243,89491
150257,90517
150258,90067
150277,89625
150278,89876
150279,89653
150284,89622
150306,89826
150397,89607
150398,89568
150399,90828
150477,89574
150478,89645
150481,89506
150562,89546
150577,89614
150616,90016
150643,92315
150680,89517
150681,15225
150699,89509
150700,89511
150701,89512
150702,89513
150720,12056
150723,89514
150724,89515
150725,89516
150726,89518
150727,89519
150761,16670
150764,19226
150803,18191
150837,89547
150838,89541
150937,89641
151016,89680
151077,89693
151078,89612
151157,89534
151158,89535
151159,89537
151160,89538
151161,89549
151162,89550
151163,89551
151164,89553
151165,89554
151199,89542
151222,89743
151257,90453
151364,92944
151403,89768
151404,89795
151423,18899
151544,89573
151572,89600
151574,89602
151575,89603
151576,89604
151606,89620
151608,89580
151610,89586
151611,89588
151612,89589
151613,89590
151614,89591
151615,89592
151616,89593
151617,89594
151618,89596
151619,89598
151621,89599
151630,90436
151632,90492
151708,89647
151750,89639
151772,90784
151829,89638
151832,89737
151928,16852
151932,91059
151933,89637
152008,92468
152012,12952
152013,89634
152028,89628
152029,89629
152049,91274
152071,89635
152109,12358
152149,89781
152170,90816
152248,90055
152249,89694
152474,89750
152548,89649
152649,89710
152708,89864
152809,89699
152848,13763
152889,89687
152909,89688
152931,90171
153028,90874
153070,89759
153128,89698
153130,89789
153191,92938
153232,89709
153252,89707
153253,89708
153311,89706
153351,83922
153668,89644
153712,89732
153713,89733
153728,89796
153773,89726
153793,91270
153813,89793
153895,89741
153957,14925
154039,89800
154056,89850
154117,89745
154118,89746
154133,89744
154254,89752
154255,89822
154357,93422
154374,89766
154414,14105
154433,90996
154434,89770
154439,90218
154585,91626
154595,89799
154605,90170
154609,89764
154638,89776
154673,89773
154708,90888
154714,89798
154739,89823
154755,89805
154756,89834
154757,90080
154758,89824
154759,89873
154760,90007
154773,15665
154817,91439
154910,91323
155073,90944
155102,89786
155133,89989
155174,89878
155225,12057
155234,89962
155280,90716
155282,89832
155321,89777
155323,89780
155324,89784
155325,91051
155326,89788
155335,89782
155336,89783
155338,89787
155387,13411
155393,89901
155394,89866
155395,89957
155458,89812
155584,90668
155614,89860
155615,89865
155616,89889
155617,89963
155701,90191
155734,89862
155735,89830
155736,89928
155737,89863
155738,89964
155753,89831
155754,89803
155758,91170
155794,89914
155795,89918
155856,89912
155894,21950
155895,89814
155896,89811
155913,21867
155915,89809
155933,89924
155934,89899
155936,89808
155939,89816
156095,93030
156125,89835
156133,89868
156153,89922
156154,89906
156155,89900
156156,89877
156157,89913
156176,90189
156178,91107
156290,89929
156291,89953
156292,90008
156293,90096
156383,89946
156384,89942
156415,89940
156421,16106
156513,89839
156514,89840
156517,89844
156518,89842
156519,89846
156521,89852
156522,89855
156578,90400
156584,91469
156599,89872
156613,89905
156614,89908
156615,89933
156617,91086
156618,90132
156619,90021
156633,89973
156676,15335
156714,89987
156825,89882
156857,90031
156859,91737
156860,90032
156861,89971
156933,90503
156953,90037
156998,91077
157020,89874
157040,89879
157041,89881
157057,90038
157058,90020
157074,90017
157080,12760
157117,91354
157118,90078
157153,89952
157195,90013
157200,90479
157217,90084
157218,89904
157353,89977
157354,89960
157355,89910
157373,16736
157413,89927
157414,90079
157415,90052
157418,89897
157433,90247
157452,89921
157479,89892
157480,89893
157493,90064
157494,90026
157498,18052
157583,89970
157619,91512
157633,90025
157634,90034
157635,90022
157676,89943
157679,14039
157735,89926
157755,90088
157757,90234
157758,90128
157803,89961
157853,89947
157855,90215
157856,90134
157858,90251
157859,90039
157862,90129
157863,90077
157865,89935
157875,18416
157878,89969
157899,89975
157921,92636
157947,90113
157954,90333
157955,90120
157959,90137
157973,89945
158033,90644
158053,90214
158055,90682
158235,90023
158313,90006
158314,90593
158354,90162
158414,90085
158455,89980
158456,89990
158457,89991
158473,90565
158493,89981
158494,89984
158563,90126
158587,90490
158733,90127
158734,90122
158736,90180
158737,90194
158740,90135
158741,90076
158742,90454
158743,91977
158744,90322
158746,90231
158764,90559
158791,92282
159125,91092
160163,90847
160173,90102
160181,90273
160183,90210
160196,93012
160201,90278
160202,91108
160203,90222
160204,90604
160206,90294
160207,90366
160211,90248
160213,91901
160214,12903
160216,90232
160225,91233
160228,90425
160231,91166
160232,90287
160233,90291
160237,90133
160250,90567
160252,90073
160254,90229
160255,90110
160256,91937
160260,90309
160272,90275
160273,90109
